sourceFile,CZ1,CZ2,CZ3,CZ4,CZ5,CZ6,CZ7,CZ8,CZ9,CZ10,CZ11
6393d684773ddc160b8798b099c14fc4.csv,2,1.9,2,2,2,1.9,1.9,0.7,1.9,1.9,1.3
639a509e9158bfacb87b02e7db59d428.csv,2,1.9,1.9,2,2,0.9,1.9,0.7,1.9,2,1.8
63a4091839e111cc857748c2f77e43da.csv,2,1.9,1.3,2,2,1,2,0.8,2,1.9,2
63b56ae0796d2c2b37b16b6da77e3dad.csv,2,1.5,2,1.9,2,1.9,2,0.8,2,1.9,2
63ba096aef83555e4df68f3f77e77546.csv,1.8,1.5,1.9,2,1.9,2,1.9,0.6,2,1.9,2
63c0ba9db7e6b806d432bf3654a95783.csv,2,1.5,1.9,2,2,1.9,1.9,0.6,1.3,2,1.9
63c47d40e441113d943149ce313c02a8.csv,0.9,1.8,1.9,1.9,1.9,1.9,2,0.6,1.9,1.9,2
63d051e000afcea3447d859bbd754d28.csv,1.9,1.9,1.9,2,2,2,2,0.7,0.8,1.9,1.8
63d0f28468cc05c2d26b67f382c7aaa4.csv,1.9,1.5,2,0.8,1.9,1.8,1.9,0.7,2,2,1.9
63d2c286a042c1a8170691578a8c31db.csv,1.9,1.5,1.9,1.9,2,2,2,0.7,1.3,2,1.9
63d84226d595f52f18aff854e58ad29f.csv,2,1.9,2,2,1.9,1.8,1.9,0.7,2,1.3,1.9
63e2e5e554f88acd43718c6d83566179.csv,1.9,1.5,2,2,2,1.5,2,0.8,1.9,0.5,2
63e514c073786e53b13159334f84cdbd.csv,2,1.9,0.5,2,1.9,2,1.9,0.6,1.9,1.9,1.9
63f37bb51045361e543c7594aba61646.csv,1.9,1.9,2,2,1.9,2,1.9,0.8,1.8,2,1.7
63f4b44db087b71c97a755e985dc3088.csv,1.9,1.9,2,2,2,1.9,2,0.6,2,0.9,1.9
63fae98e7ea02edfbcc1974dc8aca330.csv,1.9,1.3,1.9,2,1.9,1.5,2,0.8,2,2,2
640419d4943dade06bf5994299adf557.csv,1.9,1.5,2,2,2,1.8,1.9,0.6,2,2,1.3
6413bba3453fc2cd1600706765fe251c.csv,1.9,1.5,2,1.9,2,2,1.8,0.6,1.8,1.9,0.9
64203fc3d04e77cd697c8838dad780d4.csv,2,1.8,1.9,2,1.9,1.5,1.9,0.8,2,1.9,2
6420e5d8656e6b455247e6fb6a4c3642.csv,2,1.9,2,1.2,2,1.9,1.9,0.8,2,2,1.8
642574448d5aafcf197dd9d68b28b117.csv,2,1.5,1.2,2,1.9,1.5,1.9,0.8,2,1.9,2
642c72b1c295e152df4e2d047c89711f.csv,2,1.5,2,2,1.9,1,2,0.8,2,1.9,1.4
6434d26ff77b91feb10b31dd1890ad92.csv,1.9,1.9,2,2,2,1.9,2,0.6,2,1.8,1.9
64394c6a18829e7ee265e6a672c827df.csv,1.9,1.5,2,2,2,1.2,2,1,1.9,1.9,1.8
6441ccdf7300738bd197f38f14bf47ec.csv,0.9,1.5,2,1.9,1.9,2,2,0.8,2,1.9,1.8
6447d5a8e189d6265871ce371058c1fb.csv,2,1.9,2,2,1.4,2,2,0.7,1.9,1.9,1.8
644e7c992e57d05150d51177d0115ee7.csv,2,1.5,2,2,2,2,2,0.7,1.9,1.9,1.9
6451bab9a0aeb3d721b311e66519ce61.csv,1.9,1.5,2,1.9,2,1.9,1.9,0.7,2,2,0.5
64525816728b4e8bb757196bbc3c8ea5.csv,1.5,1.5,1.9,1.9,2,2,2,0.7,2,2,1.9
646377b3cf1c3e56e4f1c76876c37aa1.csv,2,1.9,1.1,1.9,2,1.9,1.9,0.6,2,2,2
647c652f6995844d95c1130360f9f4b3.csv,2,1.5,1.9,2,2,1.6,1.7,0.8,2,2,1.9
6482201f859663c7c200ba76d6270866.csv,2,1.9,2,1.9,1.9,1.9,2,0.7,0.8,1.9,1.9
64864bccd71a289aba5348a522a00065.csv,2,1.5,1.9,1.9,1.9,2,0.9,0.5,2,1.9,2
648ce0a8f5633d138af5785352bf4a8f.csv,2,1,2,2,1.9,2,1.9,0.7,1.9,1.9,1.9
6491e8a55dacc056ddccfef70f30778a.csv,1.9,1.9,1.9,2,1.9,1.9,1.9,0.7,1.9,0.5,1.9
649d3040e308e8d9a04c6c31023ff94a.csv,1.9,1.9,1.9,1.9,1.9,1,1,0.9,2,2,1.9
649fb23b9fbfe1f68756a26a8f985cb0.csv,2,0.8,2,2,2,2,2,0.7,1.9,1.9,1.9
64a196adfe9da381dd4ba6e4b97886ad.csv,2,1.8,2,1.9,1.9,1.8,1.9,1.8,2,2,1.9
64a74284343e3390ea931af8f2cda7a0.csv,1.9,1.9,1.9,2,2,2,2,1.5,2,2,1.9
64b63dffc2b52fb9d64dfdc638531cd3.csv,2,0.6,1.9,1.9,1.9,2,2,0.6,2,1.9,2
64b7840d1ba0639f0958443d6e519932.csv,1.9,1.5,2,2,1.8,1.8,1.9,0.7,2,2,2
64bd8a960292f7dce20431bac17d0bdd.csv,1.9,1.4,1.9,0.9,2,1.8,2,0.8,2,2,1.9
64c27bd4bba55502aa37d4ddfbb814c7.csv,2,1.9,1.9,2,2,0.9,1.9,0.8,1.9,1.9,1.8
64c69fad8c3fc36f7eb12fce4c7ceab5.csv,2,1.9,1.3,2,2,1,2,0.8,2,2,2
64d00b8214ccc5539453d5365edcbbb4.csv,1.9,1.5,2,2,2,1.6,2,1,2,1.9,1.8
64da8eb70b6a8f209bdf938cec54df40.csv,1.9,1.5,2,0.8,1.9,1.9,1.9,0.6,1.9,2,2
64dba9f3209c65e6cbe2e2d5d0269491.csv,1.9,1.9,1.9,2,1.9,2,2,0.7,2,1.9,1.8
64eae17f70515677873d5269c61cb0d3.csv,1.9,1.9,1.9,2,1,2,2,0.7,1.9,2,1.9
64ed6cc3c8035e6cd3c6c55737c99f51.csv,1.9,1.5,2,2,2,1.5,2,0.8,1.9,1.3,2
64ede5d4a9ebc568bba9114c4ac7f520.csv,2,1.5,1.9,1.9,1.9,1.6,2,0.5,2,1.9,2
64f52435783bc5d43cbabcc59983a812.csv,1.9,1.5,2,2,2,2,1.9,0.7,2,0.6,1.9
64f61b9e63255028a0b5fb27f81fd836.csv,1.9,1.5,2,0.6,2,1.2,2,0.9,1.9,2,1.8
650716372e7d7f687aaf2c8d40f5a5b6.csv,1.9,1.5,2,2,1.9,1.8,1.9,0.6,1.9,2,1.7
6508e33aff69418bfbc813507ff846b5.csv,2,1.8,1.9,1.9,1.9,0.7,2,0.6,1.9,1.9,2
6509fdb13067ef00dd692ea823250b52.csv,2,1.5,1.9,2,2,2,0.8,0.7,2,2,1.8
650e7a943e22ffb0aee3aa2d35ac31b0.csv,2,1.9,1.9,1.6,2,1.9,1.9,0.6,2,2,1.9
650eeef773a1e82edc688f3d5c803997.csv,2,1.5,1.9,1.9,0.8,2,2,0.7,1.9,2,1.8
651129830c9f6969d98130f180be3a8a.csv,1.9,1.5,2,1.9,1.9,2,2,0.8,2,1.9,1.8
65236e76213b3f835acc2cf870017056.csv,0.9,1.9,1,1,2,1,2,0.8,2,1,2
6525203b5096da792b3c2faf6f0b6c45.csv,1.9,1.5,2,2,2,2,2,1,2,1.9,1.8
65338a99cba06f2aabe98ba1a4780afc.csv,1.9,1.6,2,2,1.9,2,1.9,0.6,1.9,2,1.9
65344bae9bb8422fc06adce25af49241.csv,1.9,1.5,1.9,1.9,1.9,2,2,1.5,2,2,1.9
653a4800bc195a86ad6502ab1a1447da.csv,2,1.9,1.9,0.7,1.9,1.9,2,0.6,2,1.9,2
653f3517d1d89f21d0813973115bfdf0.csv,1.9,1.9,1.8,2,1.9,0.9,1.9,0.8,1.9,1.9,1.8
65412e6ab21dd6fc84864fe6f23110a3.csv,1.9,1.9,2,1.9,1.9,2,2,0.6,2,1.9,0.7
654e95ac5f7904da8730020027a883a6.csv,0.8,1.5,2,2,1.9,1.9,2,0.6,1.9,2,2
656264a1c19321a019400b81a78d061f.csv,2,1.5,1.9,2,2,1,2,1,1.9,1.9,1.8
656f24a3db42430fff00487550229b80.csv,1.9,1.9,1.9,2,1.6,2,2,0.7,2,1.9,1.8
6570600d2647df6463560c07d1bce0c2.csv,2,1.9,1.9,1.8,1.9,1.9,2,0.6,2,1.9,2
657285b76d428b408a01db79c0d8d807.csv,1.9,1.5,1.9,2,1.9,1.7,2,0.8,2,2,2
6575733ae9ffa1a1973990e07da7c81f.csv,1.9,1.5,1.9,1.9,1.9,1.9,2,0.6,1.9,1.4,1.9
6576ca947f2911e84e20b86c2dc76491.csv,2,1.9,1.9,2,1.9,1.9,1.9,0.6,1.9,1.9,1.9
657a21d925352885c2ae10bca4033dbe.csv,1.9,1.5,2,1.9,1.9,1.9,1.6,0.6,2,1.9,1.9
657bd4c7e0b4f04fd60b565beaffbb36.csv,1.5,1,1,1,2,1,2,1,1.9,1,2
6584600377d87c111938de8acb78a22c.csv,1,1,1,1,1.1,1,2,1,2,1,2
6589e414b87bf221b30a59912a58a562.csv,1.9,1.9,2,2,2,1.5,2,0.6,2,2,2
658c1c4f0f03c47bd32a95955c1ececc.csv,1.9,1.4,2,2,1.9,1.5,2,0.6,2,2,2
6591277744665263106cd652df40752a.csv,1.9,1.9,2,2,2,1.9,1.9,0.7,1.9,2,2
6592389042dc5f07e616d7bdda6306c8.csv,2,1.9,1.9,2,0.6,2,2,0.7,1.9,2,1.8
6593c4e4bd1ae94a125ab586aa3a2b5c.csv,2,1.9,1.2,2,1.9,1.8,1.9,0.6,1.9,1.9,2
65976e5f2a48b2dfcda0245aadf5e220.csv,0.5,1.5,1.9,2,1.9,2,1.9,0.6,2,1.9,2
65ac33bf69a8528058c6e2bb0a180e14.csv,1.9,1.9,2,2,2,1.9,1.9,0.7,1.9,2,1.3
65b154d78738ab86b34f6e92580ab9d2.csv,2,1.9,1.9,2,1.9,0.7,2,0.6,2,2,1.9
65b5f9a4bb6296c744b6cb52e87ce46e.csv,2,1.5,1.3,2,1.9,1.5,1.9,0.8,2,1.9,2
65d390b634ab927788359e2235eb9639.csv,2,1.6,2,1.9,1.9,1.9,1.9,0.7,1.9,2,2
65d97e4e939e39c97d5be756d9042f2a.csv,2,1.9,1.9,2,1.8,2,2,0.7,1.9,2,1.8
65df8452fa33748dae7262aecd5ed7ed.csv,2,1.9,2,2,1.9,2,2,0.7,1.9,1.9,1.8
65e4969ad0a8833426ee00daad43d465.csv,2,1.2,1.9,2,2,1.9,2,0.6,1.9,2,2
65e5a65ba8acf4e8dfe42f74fb44010e.csv,1.9,1.5,1.5,2,2,1.5,2,0.8,2,2,2
65f1719df3b90e40389a27fbf42ef638.csv,1.9,1.5,2,2,1.9,2,1.9,0.7,2,1,1.9
65f2e05af310aa1379e641f9afbbdfe1.csv,1.9,1.5,2,2,1.9,1.9,2,1.6,2,1.9,1.9
66075d5546266c8f31f750634519104a.csv,1.9,1.5,2,1.9,1.9,1.8,1.9,1.6,2,2,2
660c7018c5d49ee50dc2a087a5d94eca.csv,2,1.5,1.9,2,2,1.9,2,0.6,1.9,2,0.6
66152d75b1f9ed3cf5bdc09b553e6290.csv,1.9,1.5,1.9,2,2,0.7,1.9,0.8,1.9,2,2
661544c0aea95d0c5af6548049f42d6d.csv,1.9,1.5,2,1.9,1.9,1.8,1.9,1.1,2,2,2
66160d7b6b8e21e1fc858460627203f5.csv,2,1.5,1.9,2,1.9,1.8,2,0.6,2,1.9,1.9
661956446bc8f9158f4b0a23f39c7642.csv,2,1.9,2,2,1.9,1.8,1.9,0.7,2,1.4,1.9
661bf29e6ad7d228488969eb75ff798a.csv,2,1.5,2,2,1.9,1.9,2,0.8,2,1.9,2
