sourceFile,CZ1,CZ2,CZ3,CZ4,CZ5,CZ6,CZ7,CZ8,CZ9,CZ10,CZ11
2890db16db7415eb79a46f23b26f860b.csv,1.9,1.5,1.9,1.3,1.9,2,1.9,0.7,2,2,1.9
28991b47227a06b18542dbe35a75b9fa.csv,1.9,0.5,2,2,2,1.9,2,0.7,1.9,1.9,2
289bf6745e8b3600eb2b31532d512755.csv,1.9,1.9,1.9,2,1.3,2,2,0.7,1.9,2,1.9
289dacc423a2c8d775eb8e8e1995079c.csv,1.9,1.5,2,2,0.7,2,1.9,0.6,2,1.9,2
28a6699ce4cb24b81e843c20dfe9d690.csv,1.9,1.5,1.9,1.9,1.9,1.9,1.9,0.7,1.9,2,0.6
28ad67568f69e02443a64b87653a29e9.csv,2,1.5,2,1.9,1.3,1.9,1.9,0.6,1.9,2,2
28b16a84b30d9ee54c7665e687b47188.csv,1.9,0.7,2,2,2,2,1.9,0.7,1.9,1.9,1.8
28b53b590b4a7d4f0fabda9e363fb392.csv,2,1.5,2,1.9,1.9,1.9,2,0.8,0.9,1.9,1.8
28b7a81a5cd1372bcb962b09327549ac.csv,2,1.5,1.9,2,1.9,1.6,1.9,0.8,2,2,0.9
28b963d058e239643512761f7c5bf3a2.csv,1.9,1.9,1.2,2,2,1.8,1.9,0.6,2,2,2
28ba4395061db4607adadd80eb9c7316.csv,2,2,2,2,2,1,2,0.8,2,1.9,2
28cecc9fd5cddd60060e2eee0c0e60a4.csv,1.2,1.5,1.9,1.9,2,2,2,0.7,1.9,2,1.9
28d356a2e6901e9bd9ab106fc74d5fee.csv,1.9,1.5,1,1.9,2,1.9,1.9,0.7,2,2,1.9
28d73d5ce2673a46c80709d062a880a9.csv,2,1.5,1.9,1.9,1.9,2,2,0.6,2,1.9,2
28da0d7f57cd17319753f04413e443ba.csv,1.9,1.9,1.6,2,2,2,2,0.7,2,2,1.8
28e4f114be4f34a2fe69dad40cd0616e.csv,1.9,1.5,2,1.8,1.9,2,1.9,0.6,2,1.9,1.9
28e74851385dc801fb05376fa2074995.csv,1,1.5,1.9,1.9,2,1.9,1.9,0.7,2,2,1.8
28ed0559e614853b7845cb83dc2c15a4.csv,1.9,1.9,2,1.1,1.9,2,1.9,0.8,1.9,2,1.7
28f045af15b28a58a3251a5018b638ce.csv,1.9,1.5,1.9,2,1.9,1.9,1.9,0.7,1.9,1.3,2
28f102d1656bed9e11cc6612a92d98b2.csv,2,1.5,1.9,2,2,1,2,1,0.5,1.9,1.8
28f56ac18ed60d8c1db448ef3cd36c12.csv,2,1.5,1.9,2,1.9,1.9,2,0.6,0.7,1.9,1.9
2901a6203e365c9930f1856f32b37527.csv,1.9,1.9,2,1.9,1.9,1,2,0.9,1.9,1.9,1.9
2906bf98fa611ad1c3ae6cc1206034dd.csv,2,1.8,2,1.9,1.9,1.1,1.9,0.7,1.9,2,2
290d99d0004b75a835f3bb9c41af2666.csv,1.4,1.9,1,1,1.9,1,2,0.8,2,1,2
291a665f5d6fd749030da1f77e0643ab.csv,1.2,1.9,1,1,2,1,2,0.8,2,1,2
291b0c3d557f1f7cae1aae6538657e2c.csv,0.6,1.5,1.9,1.9,2,1.9,1.9,0.7,2,2,1.9
29204b1e683869ae681ec0d8da1970e3.csv,1.9,1.9,2,1.3,2,1.8,1.9,0.6,1.9,1.9,2
29252ab06a7dbe83e3e1ab153c02f11e.csv,1.9,1.9,1.7,1.9,1.9,1.8,1.9,0.7,1.9,1.9,2
292f4ffb2df8bae7c987022440b76fcd.csv,1.6,1.4,2,2,2,1.6,2,0.8,2,2,2
29310f15b6e89d4d921c1d6bf2745a15.csv,2,1.9,1.2,2,1.9,2,2,0.7,2,1.9,1.9
293b0f04ff3675f440c01bf9c1c0f21c.csv,1.9,1.4,1.9,1.5,1.9,2,2,0.7,2,2,1.9
2954bbdd1f9bba0289cf0cefc3b81a3d.csv,1.9,1.9,2,1.9,1.9,1.9,1.9,0.6,1.9,2,1.9
2959af66df0a6cdb8657523f6a369dbc.csv,1.9,1.5,2,1.9,1.3,2,1.8,0.6,1.8,1.9,2
295f561d52b469d6e345964b98427304.csv,1.9,1.9,1.9,2,2,2,2,0.7,2,2,1
297bd58d2c86a7d87b763121b6ea5002.csv,2,1.9,0.9,2,1.9,2,1.9,0.6,1.9,1.9,1.9
