sourceFile,CZ1,CZ2,CZ3,CZ4,CZ5,CZ6,CZ7,CZ8,CZ9,CZ10,CZ11
2b31bc071126fcdd2722d67f0108b568.csv,1.9,1.5,2,1.9,1.9,1.9,1.2,0.6,2,1.9,1.9
2b3583b13f9b0663bc43cd24b42e527f.csv,0.9,1.5,1.9,2,2,1.9,1.9,0.7,2,1.9,2
2b3a263830aee41a2bb93453b3a70b0e.csv,1.9,1.9,1.9,2,2,1.4,1.9,0.7,1.9,2,1.8
2b408b27d6faf88e835d2ad25854ba58.csv,1.9,1.9,2,2,2,1.9,1.9,0.7,1.9,2,1.2
2b42cca79967ce824e5dd6acc1e7eb23.csv,1.9,1.9,0.8,2,2,1.9,1.9,0.7,2,2,1.9
2b44837d6fb4230401658a7d276e63b5.csv,1.9,1.6,2,2,2,2,1.9,0.7,1.9,1.9,1.8
2b48236f6a741ee20f2f4b098d55a2d7.csv,2,1.5,1.9,2,2,2,2,0.6,1.9,1.6,2
2b49ccbb75f75753d7f8709587e1f15a.csv,2,1.5,2,0.7,1.9,1.5,2,0.8,2,1.9,2
2b4d9cd9c5953fc9a65c46f80ba6b519.csv,2,1.9,2,2,2,1.8,2,0.7,1.9,1.9,1.8
2b4fe8942c07c7a7c1fd2404ed99369c.csv,2,1.2,2,2,1.9,1.8,1.9,0.7,1.9,2,2
2b5730a0b905de3855ddb0643ea726d6.csv,2,1.2,2,2,2,1.9,1.9,0.8,1.9,1.9,1.8
2b580645176256c4ef0fe2b114604b30.csv,2,1.9,2,2,2,2,2,0.7,1.9,1.9,1.7
2b595d89e66affde0ea1ac15c84ab022.csv,2,1.9,1.9,2,1.9,1.1,2,0.6,2,2,2
2b5befa08b1bf2874e1537d8b410aea5.csv,2,1.5,1.9,1.9,1.9,1.9,0.9,0.5,2,1.9,2
2b61b0080abc9b8ab8e3b7c4bb582f2d.csv,2,0.8,2,2,2,1,2,0.8,2,1.9,2
2b65a4acace5e9f3109f6b2dc81c5157.csv,1.9,1.5,2,1.9,2,1.5,2,0.8,2,1.9,2
2b6f8d2227ff468e2868552f593f4be4.csv,1.9,1.5,1.9,2,1.9,1.9,2,1.2,1.9,1.9,2
2b7187e1f18a38dd9a053e02bb8bc0ed.csv,1.9,1.5,2,1.9,1.2,2,1.8,0.6,1.8,1.9,2
2b724c42e1e4b04b7c7b1b5b5f37bdd0.csv,1.9,1.9,1.9,2,2,1.9,2,0.6,0.6,2,1.9
2b7687b83dcba2900aa4ba3a644ad368.csv,2,1.5,1.9,1.9,1.9,2,1.2,0.5,2,1.9,2
2b7bcd205475ee006cadbe8fc30db881.csv,1.9,1.5,2,2,1.9,2,1.5,0.7,2,1.9,1.9
2b7d03220b2229c54ea8859657c68adc.csv,2,1.5,2,1.9,1.9,1.9,2,0.7,2,2,1.9
2b7ec8dc2b652b29539b0eed6b507235.csv,2,1.5,1.9,2,2,1.5,1.9,0.7,0.5,1.9,2
2b808fc7a2e4803a99999b892d72a2d4.csv,2,1.9,2,1.9,1.1,1.9,2,0.7,1.9,1.9,1.9
2b8ff1e42b25bf663d56d50727659eb2.csv,2,1.5,2,1.9,1.9,2,2,0.8,0.5,1.9,1.8
2b94a4d0cac948a7123545dbb4f233f9.csv,1.9,1.9,2,2,1.7,2,2,0.7,2,1.9,1.9
2b98e390e9d05810b31dccb9f862a3df.csv,2,1.8,1.9,1.9,1.9,1.8,1.9,0.7,1.9,2,1.9
2b9c51a1faa31c52e5d5c0a534ea64d6.csv,2,1.9,2,1.9,2,1.9,1.9,0.8,2,2,1.4
2b9d8bc2280afe9f3329eefe622f04a1.csv,1,1,1,1,2,1,2,1,2,1,2
2ba295cb840f496c8c140a1ffaafb4fd.csv,2,1.5,2,2,1.9,2,1.8,0.6,1.8,2,2
2ba42fc17ac89372d2898a32c77c9dbf.csv,2,1.9,2,2,1.9,2,2,0.7,1.5,1.9,1.9
2bab0b55d30fd49f75575a70b2fe3692.csv,0.9,1.9,2,2,2,1.9,1.9,0.8,1.9,1.9,1.8
2bb19540892738d691efa21f9a561d4a.csv,1.9,1.5,2,2,1.9,1.8,2,0.7,1.9,0.7,2
2bb4b9396a0f8a8d44f1f1eb7bdd6f41.csv,2,1.3,1.9,1.9,2,2,2,0.7,1.9,2,1.9
2bca424d2d2ee2e28e970aaccd311436.csv,1.9,1.5,2,2,1.9,2,1.3,0.7,2,1.9,1.9
2bcaaf65f773378b485d20e112f8f0dc.csv,1.9,0.7,2,1.9,1.9,2,1.8,0.6,1.8,2,2
2bcee5fed597fecc946af430442ab990.csv,2,1.9,1.9,2,2,1.5,1.9,1.1,2,2,1.9
2bdf59545a2a53a24a6ce7f1a85b3793.csv,1.9,1.5,0.9,1.9,1.9,1.8,1.9,0.7,1.9,2,2
2bdf6751dc67df8c196e90671f9e981f.csv,2,1.9,1,1,1.9,1,2,0.8,2,1.8,2
2bebabcd672027c1753bfa5569f797ee.csv,1.9,0.5,2,2,1.9,2,1.8,0.7,1.8,1.9,2
