sourceFile,CZ1,CZ2,CZ3,CZ4,CZ5,CZ6,CZ7,CZ8,CZ9,CZ10,CZ11
b9f764680e4accffd8d11200fa337175.csv,1.9,1.5,1.9,2,0.7,1.8,1.9,0.6,2,2,2
ba162d77dd15fb13c2c9cc5f21947a71.csv,1.9,1.9,1.9,2,2,1.9,1.5,0.7,1.9,2,1.8
ba18249cff6218e8ca07acb567d89e27.csv,2,1.9,1,1,1,1,2,0.8,2,1,2
ba1f3d6c54c8f20fd4c362f6aca1eb3c.csv,2,1.9,2,2,1.2,1.5,1.9,0.8,1.9,2,1.9
ba2598fd50f3c6030276e46f16793915.csv,2,1.5,2,2,1.9,2,1.9,0.7,1.3,1.9,1.9
ba2680da649962769328c5f5ee86b972.csv,2,1.9,2,2,1.1,2,2,0.7,1.9,1.9,1.8
ba32e1d8c4051a4feefe6000770812ba.csv,1.9,1.5,2,2,1.9,1.9,2,0.6,2,1.9,1.9
ba33a8b67b74cff3b763204c2c7ee99c.csv,2,1.4,2,2,1.9,2,1.9,0.7,2,1.9,1.9
ba3917135ca7c06c54374259f6f6b5b0.csv,1.9,1.9,1.8,2,1.9,2,1.9,0.8,1.9,1.2,1.8
ba39364e7b0d3cb1b87f89cc546f2402.csv,1.9,1.4,2,1.9,1.5,1.8,2,0.7,2,2,1.9
ba42471b877dac464a10cb33eba59d50.csv,1.9,1.5,2,1.9,1.9,2,1.8,0.6,1.8,1.6,2
ba546f2bdbfbb316a1c16474884c3813.csv,1.9,0.5,2,2,1.9,1.9,2,0.7,2,1.9,1.9
ba634c132db471ed756cab54d8bf2233.csv,2,1.5,1,1,2,1,2,0.8,0.7,2,2
ba6af89f5a7753d3785d72e7b21319c7.csv,2,1.9,2,1.9,2,2,1.5,0.6,2,1.9,2
ba715b18d46960322226dfc1f1cce8b4.csv,1.9,1.5,2,2,1.9,1.8,1.9,0.5,1.9,2,2
ba9c3a01dddeb85e5a91925a62690253.csv,1,1,1,1,1,1,0.8,1,1,1,1
baa46f03109dd5323d650ee5b3d377fb.csv,1.9,1.5,2,2,2,1.5,2,0.8,1.9,0.9,2
baa55d58a6147739be46a46e6606947d.csv,1.9,1.9,0.6,2,2,1.9,1.9,0.7,2,2,1.9
baa72e8f634174a3779248cd913f62b1.csv,1.9,1.9,2,1.9,0.6,1,2,0.9,1.9,1.9,1.9
baafbdc8ff4ad42e53ebae255804c23a.csv,1.9,1.9,2,1.9,1.9,2,2,0.8,2,2,1.7
bab44b147d211c43c56633c7d2d29645.csv,1.9,1.9,2,1.9,1.2,1.9,2,0.6,1.9,2,1.9
babe714f561bb92d7af3d1107c0d92d5.csv,1.9,1.5,2,2,1.9,1.8,1.9,0.7,1.9,2,1.9
bad4cfa9980e14180bf14fd47dd0327a.csv,2,1.5,1.9,2,2,2,0.5,0.6,1.9,1.9,2
baea0bf5b4d99dac3887a3602e9db1cd.csv,1.9,1.5,2,2,1.9,1.8,1.9,0.6,1.9,2,1.9
baea81db3fbd21018e7dc112a7e87425.csv,2,1.9,1.9,1.9,1.9,2,1.9,0.5,1.1,2,2
baf0686aaf57490d20503b100b2a83dd.csv,2,1.4,1,1,2,1,2,0.9,1.9,1,2
baf3083b5aa604a18326f918f294e083.csv,1.9,1.5,2,1.9,1.9,1.8,1.9,0.7,2,2,2
baf38726978fbf122b095fb8877f4d1e.csv,1.3,1.5,1.9,1.9,2,2,2,0.7,2,2,1.9
bafc34435cb77d5a255401995d5ae459.csv,2,1.9,1.9,1.9,1.1,2,1.9,0.5,2,2,2
bb13302a2784ec2c1d7616e2a11247fe.csv,2,1.9,2,1.9,1.9,1.9,1.9,0.7,1.9,2,2
bb17fc1b5283b74e297b079f3fd5d119.csv,1.3,1.8,2,1.9,2,1.9,1.9,0.7,1.9,2,1.9
bb1924f64e1ca01aad9ade33fb4126e3.csv,1.9,1.4,1.2,1.9,1.9,2,2,0.7,2,2,1.9
bb32e1c17f82f6c378b7eeb5777df0df.csv,1.9,1.5,2,2,2,1.2,2,0.9,0.7,1.9,1.8
bb3a1f023b36839e18db7d2904bac7ef.csv,1.9,1.9,1.9,2,1.9,1.9,1.9,0.7,1.9,1.5,1.9
bb4a3b5e3e026a404615d7a6369de949.csv,1.9,1.9,2,1.9,1.9,2,2,0.6,2,1.9,0.5
bb4daa80c41379ed1a47f190e40a007f.csv,2,1.8,2,1.9,2,1.8,1.9,0.7,1.9,1.7,2
bb54d5166195888d5a74cc55ce698f9f.csv,1.9,1.5,1.9,2,2,1.9,2,0.6,1.9,1.9,1.9
bb60d8a73259033e2115cc2726b06228.csv,1.9,1.4,2,2,2,0.9,2,0.8,2,2,2
bb619e45edbe71974ea6323d217786d8.csv,1.9,1.5,2,2,1.9,2,1.9,0.6,2,1.9,2
bb6299d8a2d68b8efd4ca504984596ab.csv,2,1.5,1.8,2,2,1,2,0.8,2,1.9,2
bb66cc570c8717a1eb8008eff8970a96.csv,1.9,0.6,2,2,1.9,2,1.9,0.6,1.9,2,1.9
bb6c8ba7ec0e3d3c29360691c85666fe.csv,2,1.5,1,2,2,1,2,0.7,2,1.9,2
bb6e806ecf64d02dec79efc8164e4cef.csv,1.9,1.5,2,2,1.9,2,2,0.6,1.4,1.9,1.9
bb72612a9bd0e22fab16ec9f5ea0f46b.csv,2,0.8,1.9,2,2,1.5,1.9,0.7,2,2,1.9
bb7316275570de13591bc93cefd8a67c.csv,1.9,1.5,2,2,1.9,2,2,0.6,2,1.9,0.8
bb8315988076a9f6b9c585af9a783315.csv,1.9,1.5,2,2,2,1.9,2,0.7,1.9,1.9,1.9
bb8b2314ee9bc5da7973eab92b6dd778.csv,2,1.8,1.4,1.9,1.9,1.8,1.9,0.7,1.9,2,1.9
bb95dcdc488be083397efe2ff5b7e71f.csv,1,1,1,1,1,1,2,1,1,1,0.6
bb97a12b21dfd24c5730da87a7558a8b.csv,1.9,1.4,2,2,1.9,2,1.9,0.6,1.9,2,1.9
bb97a49ea46e40ba54a27f1dcdf905a7.csv,2,1.5,0.6,1.9,2,1,2,0.8,2,2,2
bb9ad182c5e7c2644c954415b1788d8a.csv,2,1.5,2,1.9,1.9,2,1.9,0.7,1.1,2,1.8
bba5845c73452b3685050ae45ee5babd.csv,1.9,1.5,2,2,1.2,2,1.8,0.7,1.8,1.9,2
bbae1b3a3c73bd1e226ab9133fb3ec48.csv,1.9,1.5,2,2,2,1.9,2,0.7,1.9,1.9,1.6
bbb830f88a2d045b520e53a248a3c110.csv,2,1.5,1.9,1.9,1.9,2,1.9,0.6,2,1.9,1.6
bbb83d5f0d36d83172395182d46cb693.csv,2,1.9,1.9,2,2,1.8,1.5,0.8,1.9,1.9,1.8
bbbec03a35611a59ba15a957d8de5683.csv,1.9,0.8,2,2,2,1.8,1.9,0.6,2,2,1.9
bbc5a498ed2a1f3abc25d01b649ab7c0.csv,1.9,1.5,2,1.9,1.9,1.6,2,0.6,1.9,1.9,1.9
bbddd7284012e4f3c80ee9f75a8d23a7.csv,2,1.5,1.9,1.9,1.9,1.9,0.6,0.5,2,1.9,2
bbe3c742a264be50f52aa97d804f5954.csv,2,1.9,2,0.6,1.9,2,2,0.6,1.9,1.9,2
bbe56304f79a0eb8f865940a60ec499c.csv,2,1.5,1.9,1.9,1.6,1.9,2,0.7,2,2,1.9
bbf0040fd5deda8a720c33368eafc29f.csv,2,1.5,1.9,2,2,1.9,2,0.6,1.9,2,0.5
bbf03c65b1151424dfd792ee9d351ad1.csv,2,1.5,1.9,2,1.9,2,0.7,0.6,1.9,1.9,1.9
bbf422b9daf547b5678be578b175e547.csv,2,1.5,2,1.9,1.9,2,1.9,1.1,2,2,1.8
