sourceFile,CZ1,CZ2,CZ3,CZ4,CZ5,CZ6,CZ7,CZ8,CZ9,CZ10,CZ11
027da20e278032cc16a703192e0fde9a.csv,1.6,1.5,1.9,1.9,2,1.9,1.9,0.7,2,2,1.9
0280c4723a40d8fe3da95607043d2a7a.csv,1.1,1.5,2,2,2,1.8,1.9,0.7,1.9,1.9,1.9
02821f207162ae4925e86743a08cf190.csv,1.9,1.5,2,1.9,1.9,1.3,1.9,0.6,2,1.9,1.9
0287f17b92c7b9b23550cce51686c1ac.csv,1.9,1.9,1.9,2,1.9,1.9,1.4,0.5,1.9,1.9,2
0290f001093dfac39260faa1fabfe317.csv,1.9,1.1,1.9,1.9,1.9,2,2,0.7,2,1.9,1.9
0297786c89f9552bb94ac65af37774fc.csv,0.5,1.5,1.9,2,2,1.9,1.9,0.7,1.9,2,1.9
02979a347d4caf90ee229eda7afffbed.csv,2,1.5,2,2,2,2,1.7,0.7,1.9,1.9,1.9
029801341136c2a0a90e2862e23fceba.csv,2,1.5,1.9,2,1.9,1.9,2,0.6,2,1.9,0.5
02a32b6b5931d378f59d795030b19aed.csv,2,1.5,2,2,1.9,2,1.9,0.9,2,2,1.8
02ab25dd71c7b652a3d9f61057ff3526.csv,2,1.8,2,1.9,1.9,1.8,1.9,0.7,1.8,2,1.9
02b95db55437f0f7db9988d240324ba7.csv,1.9,1.5,1.9,2,1.9,1,2,0.8,2,2,2
02bcc7db7b20d52e9cccbb7afc1bbb75.csv,2,1.9,2,2,2,1.9,2,0.5,2,2,2
02d43d842066237c275360a4eedb14fc.csv,1.9,0.7,1.9,2,2,1.9,1.9,0.7,2,2,1.9
02d56af99d653d26a9e1404f1cebca1d.csv,1.9,1.4,1.9,1.2,2,1.8,2,0.8,2,2,1.9
02e8c51c315268245d41e5f69c7820cc.csv,2,1.9,2,2,1.9,1.8,1.9,0.7,1.9,1.8,2
02ed2d050e4f09a2529afad3faa1b979.csv,1.9,1.5,2,1,1.9,2,1.8,0.6,1.8,2,2
02ef9116f91dfd0a8bc31c073fdde913.csv,1.9,1.5,2,0.8,2,1.8,1.9,0.6,2,2,2
02f237c30620171a55f33e02a764cd81.csv,1.9,1.5,1.9,1.9,1.9,2,2,0.9,2,2,1.9
02f255dadcd180b96531049412e0b005.csv,2,1.9,2,1.9,0.5,1.9,1.9,0.6,2,2,2
02fb179cfb0e88cc220c697a89ce21c4.csv,1.9,1.5,2,2,2,1.8,1.9,0.5,1.9,2,2
02fe973177c011e4b56bfe6bebcabd6f.csv,1.9,1.5,1.9,2,2,2,1.9,0.7,1.9,2,1.8
02ff5ad27e96b3ae1f6df1236588d8ad.csv,2,1.9,2,2,1.3,1.9,1.9,0.8,2,2,1.8
030707c5ef46b4677104074408cbd7bd.csv,2,1.5,1.9,2,2,2,0.6,0.6,1.9,1.9,2
030ecc1448d6aaaae66901f84363ca5b.csv,2,1.9,1.9,1.9,1.9,2,1.9,0.5,0.9,2,2
031a9353d0e6e6ec891c2eb70376ffd5.csv,1.9,1.5,1.1,2,2,1.8,1.9,0.6,2,2,2
032524109ef3717145e0432fe3aeb997.csv,1.9,1.5,1.9,2,1.9,1.9,2,0.6,1.9,1.9,1.8
0328fbf27795a3bbf25d57ef8d09205e.csv,2,1.9,0.9,2,2,1.5,1.9,0.8,2,2,1.9
032e836267a2b95d5a730d051f4452fe.csv,1.9,1.5,2,2,1.9,2,2,0.6,2,1.9,1.2
033305fc2c43282e8b6b7d6adc962050.csv,1.9,1.5,1.9,2,1.9,1.9,1.9,0.7,1.9,1.9,1.4
03399082504ee4a039755cc9c000c8d7.csv,1.9,1.5,2,2,1.9,2,1.5,0.6,2,1.9,1.9
033e829aa7c206f3a5b9181e126ab77f.csv,1.9,1.9,1.9,1.9,1.9,1.9,2,0.6,1.9,1.8,1.9
0343784b1a9c4c43ad6e4fdf6c976564.csv,2,1.5,1.9,2,2,1.2,1.9,0.7,2,1.9,2
0354ae906a739e28a10190617fd4b3fe.csv,1.9,1.5,2,1.3,1.9,2,1.9,0.6,2,1.9,1.9
035e8b35974610ad2e47ee2af9a32c35.csv,1.9,0.6,2,1.9,1.9,1.8,1.9,0.7,2,2,2
0363dccd88728c008605584cbadc6424.csv,1.9,1.9,2,1.9,1.9,1.8,2,0.7,1.7,1.9,2
0368ec24c0872ea2a8afa021583c27e2.csv,2,1.5,1.9,2,1.9,1.5,1.9,0.8,2,2,2
037432b322610d41199cdda66b4ae7c2.csv,2,1.9,1,1,2,1,2,0.7,2,1,2
03857f68d141bcc082dbe60d46a2a466.csv,1.9,0.5,1.9,1.9,2,2,1.9,0.7,1.9,2,1.8
0391aea0b969ddd82ee53d6b42cdd1a1.csv,1.9,1.9,1.9,1.9,1.6,1,1.9,0.9,1.9,2,1.9
03936846bf6a6070912a185402a5d61b.csv,2,1,2,1.9,2,1,2,0.8,2,2,2
0396f181d0f5a7985736a4250878820c.csv,0.5,1.9,2,1.9,1.9,1,2,0.9,1.9,1.9,1.9
03abd4cd73a61ed229b86801eb321c7e.csv,1.6,1.5,2,1.9,2,2,1.8,0.6,1.8,1.9,1.9
03c17c3deb6ebe7bf3c763d0fafb38a6.csv,2,1.9,1.9,2,2,1.9,1.9,0.8,1.9,2,1.9
03cf478813910b1952c1570c1a74db9c.csv,2,1.4,1.9,2,1.9,1.5,1.9,1.5,2,1.9,2
03d79c2414688191fd77b1dee704129d.csv,2,1.5,2,0.8,1.9,1.5,2,0.8,2,1.9,2
03dbb413e0042e84f84845fc137af42a.csv,1.9,1.5,1.9,1.9,1,1.9,1.9,0.7,1.9,2,1.9
03f7e45a8ae39bd05811d37f32553367.csv,2,1.9,2,1.9,1.9,1.9,1.9,0.6,2,1.8,2
03fa9d93ab58ec0adcd7ccdcdec232fb.csv,1.9,1.5,1.9,2,2,1.9,1.9,0.7,1.9,1.9,1.9
03fdb9003d52fc54c6a1dd6d10b35649.csv,1.9,1.9,1.8,1.9,1.9,1.9,2,0.6,1.9,2,1.9
04074d88000734ce3d79d7a409807320.csv,1.9,1.4,2,1.9,1.9,1.9,1.9,0.6,1.9,2,1.9
0408d0290154c5ca8e053200937f9e47.csv,1.1,1.5,2,2,1.9,2,1.8,0.6,1.8,2,2
040ffc7bd5091c8ba9abe7962fd7e1d3.csv,2,1.5,2,1.9,2,1.4,1.2,0.8,2,1.9,2
0410de6702d316b103773e91180f8770.csv,2,1.9,1.9,1.9,2,2,1.2,0.7,1.9,2,1.8
0414dfa5bca36d11f8e78da58791ec81.csv,2,1.9,2,2,1.9,1.9,1.9,0.6,2,2,1.8
04233fb021dc891f78e3870c2e909340.csv,1.9,1.5,2,1.9,2,1.2,2,0.9,2,2,1.8
04249e68755f993a8687703bdb678e93.csv,2,1.5,1.9,1.9,1.9,2,2,0.7,1.9,2,1.8
0428e69cea46c04d0baa4d0623751077.csv,1.9,1,1.9,2,2,2,1.9,0.7,1.9,2,1.8
042f62c85a47913324b01124a861b509.csv,1.9,1.9,2,1.9,1.9,1.3,2,0.7,2,1.9,1.9
04327483fa7b37cad0aadc5240c96530.csv,1.9,1.5,2,2,2,1.1,2,1,2,1.6,1.8
043301ea8ac446b6fcaa7493628802f1.csv,2,1.5,1.9,2,2,2,2,0.6,1.9,1.9,2
043303f2666317be3e1e861515c228d5.csv,2,1.5,2,1.9,1.4,1.9,1.9,0.6,1.9,2,2
0436af7ff8c038159f00ed51350fb669.csv,1.9,1.5,1.9,1.9,2,1.9,1.9,0.7,0.7,2,1.9
04379c10a0ac061a9fec16f50518b4f0.csv,1.9,1.5,2,1.9,1.9,1.9,2,0.6,1.8,1.9,1.9
04418ee6fa7ea3e8a1dcda5bad16c7e7.csv,1.9,1.9,0.5,2,2,2,2,0.7,2,2,1.8
044c75e26a8d87bbd0d642d3c9aac101.csv,2,1.9,2,1.9,1.9,2,2,0.8,2,0.6,1.7
044d01839aa6fc7d8b8ca53818e831d1.csv,1.7,1.5,2,2,1.9,2,1.9,0.6,1.9,1.9,1.9
0457109d840ddb81b98beae1a17599e2.csv,1.9,0.6,1.9,2,2,1.6,2,0.8,2,2,2
0458bf2886d4183bf87df8eab2fb8a2e.csv,2,1.5,1.9,2,2,1.6,1.9,0.8,1.7,2,2
0468fab54f8c67a8c6e15ec411c0e9c7.csv,1.9,1.5,2,2,2,2,1.7,0.7,1.8,1.9,2
0469270c7041f294238f886dd0dd9256.csv,2,1.5,1.9,1.9,1.9,1.1,2,0.7,2,2,1.8
047322a74f8abe8d87bf2d079fbdde1a.csv,1.9,1.9,2,2,2,1.9,2,0.6,0.6,1.9,1.9
04758bb9016de84b74e88a8b1b08da66.csv,2,1.8,0.5,1.9,1.9,1.8,1.9,0.7,1.9,2,1.9
047735a6f477a6fc46c032298ef0ff78.csv,1.9,1.9,2,0.6,1.9,1.8,2,0.7,2,1.9,1.9
0484030bf66f453a49b4fd16602e9a42.csv,1.9,1.8,1.9,2,1.6,1.9,2,0.6,1.9,2,2
048710b4b624d2eb6f5817faef8c29b3.csv,2,1.5,2,1.9,1.9,2,1.9,1.5,2,2,1.8
048e1b761967281eaf08e0be72dbbc7f.csv,2,1.5,2,1.9,2,2,1.8,0.7,1.2,1.9,1.9
04908dc0dc224344aa7a4034643dfee5.csv,2,1.5,1.9,2,1.9,1.5,1.2,0.8,2,2,2
0491a119723aa3d09c125fb76f1a73d8.csv,2,1.5,2,2,1.9,1.6,2,0.8,2,1.9,2
0498fd217f7143a36ac4340f7470b2a7.csv,1.9,1.5,2,2,1.8,2,1.9,0.7,1.9,1.9,1.9
049e62a4fc2627b7597009c95fb20faa.csv,1.9,1.5,2,0.6,2,1.9,1.9,0.7,2,2,2
04ad64306f57dabad025130e2615bc02.csv,2,1.5,2,0.9,1.9,1.4,2,0.8,2,2,2
04b2fc6292d24071fc0ea9b9778a790b.csv,2,1.5,1.9,1.8,2,2,1.9,0.6,2,1.9,1.9
04b38c41bb1bc7e7e20638ab05d10903.csv,2,1.5,2,1.8,1.9,1.4,1.9,0.8,2,2,2
04bb2b64aa58b780e55d8bd981513f9a.csv,0.8,1.5,2,1.9,2,1.5,2,0.8,2,1.9,2
04bb5266aff58b7f8a6ef875bb1f13fa.csv,2,1.5,0.6,2,1.9,2,2,0.7,2,2,1.8
04bb6d0c721cf9542ac26b891deeda08.csv,0.7,1.9,2,2,2,1.9,1.9,0.8,1.9,1.9,1.8
04bbef0ece415aab69c84ec0452b3294.csv,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.6,1.9,2,1.9
04bbf990e6310732b1faa9cd5c5d3720.csv,2,1.9,1.9,1.9,2,1.9,1.9,0.6,2,2,0.6
04bc7d01bf5cb5ef3d664f5738fdb429.csv,1,1.5,2,1.9,1.9,1.9,1.9,0.6,1.9,2,2
04bd93aa6235463d122931ba8d42cdaf.csv,1.9,1.4,2,2,1.9,1.8,2,0.7,2,0.9,1.9
04be1a9219eeab831a8cd328dc7f8471.csv,2,1.9,2,2,2,1.9,2,0.5,2,1.9,2
04bf232e04d039a22b18d708776977cb.csv,2,1.9,2,0.8,1.9,2,2,0.6,1.9,1.9,2
04e5b21a739cdf10e36a24c00e899a50.csv,1.9,1.5,2,1.9,1.8,2,1.8,0.6,1.8,1.9,2
04e7eef9f048f04b6bef3ccbf5ed96dd.csv,1.9,1.5,2,2,2,1.2,2,0.9,1.6,1.9,1.8
04f2bf49638b5ac62e6fbb52f68ccb09.csv,1.6,1.9,1.9,1.9,1.9,1.9,1.9,0.5,1.9,1.9,2
04f2c74b9b6f8e424298b2edf6d80a4e.csv,2,1.9,1.9,2,2,1,2,0.8,2,1.3,2
04fa949f70158ae4c31df3c4f1dfb124.csv,1.9,1.5,2,1.9,2,2,1.8,0.6,1.8,1.9,1.9
05218ab9e4ab453b914ee5feea6af384.csv,1.9,1.9,1.9,2,2,1.9,1.3,0.7,1.9,2,1.8
