sourceFile,CZ1,CZ2,CZ3,CZ4,CZ5,CZ6,CZ7,CZ8,CZ9,CZ10,CZ11
cec44f31f5105436cf1d909be44ee7ed.csv,1.9,1.5,1.9,1.9,1.9,2,2,0.6,2,0.7,1.9
7458103f9f1a751cb28eeddf7f06ae08.csv,2,1.5,1.9,0.8,2,2,1.9,0.6,2,1.9,1.9
6fdcef09bf9a802fb65dda4e10eb2499.csv,1.9,1.9,1.9,2,2,1.5,1.9,0.7,1.9,2,1.8
c33727521a6dce8dc0463f31b2012dc5.csv,2,1.9,1.9,2,2,1.9,2,2,2,2,2
8e27df88a35bcb03332e7ac2e04128d0.csv,2,1.9,2,2,1.9,2,2,1.8,2,1.9,2
